Removed Pin From Net: NetName=MOSI Pin=R101-1
Removed Member From Class: ClassName=U_ADC1 Member=R74
Removed Member From Class: ClassName=AIN22 Member=R75
Removed Member From Class: ClassName=ESP Member=R77
Removed Member From Class: ClassName=Main Member=R77
Removed Member From Class: ClassName=ESP Member=R78
Removed Member From Class: ClassName=Main Member=R78
Removed Member From Class: ClassName=U_Regulators Member=R78
Removed Member From Class: ClassName=Main Member=R82
Removed Member From Class: ClassName=Sep Member=R85
Removed Member From Class: ClassName=AIN22 Member=R87
Removed Member From Class: ClassName=Main Member=R87
Removed Member From Class: ClassName=AIN01 Member=R88
Removed Member From Class: ClassName=ESP Member=R88
Removed Member From Class: ClassName=Main Member=R92
Removed Member From Class: ClassName=AIN02 Member=R95
Removed Member From Class: ClassName=AIN01 Member=R97
Removed Member From Class: ClassName=ESP Member=R97
Removed Member From Class: ClassName=Main Member=R97
Removed Member From Class: ClassName=U_Regulators Member=R97
Removed Member From Class: ClassName=ESP Member=R99
Removed Member From Class: ClassName=PWR Member=R103
Removed Member From Class: ClassName=ESP Member=R104
Removed Member From Class: ClassName=PWR Member=R105
Removed Member From Class: ClassName=Motor Member=R106
Removed Member From Class: ClassName=ESP Member=R113
Removed Member From Class: ClassName=Bz Member=R114
Removed Member From Class: ClassName=ESP Member=R114
Removed Member From Class: ClassName=PWR Member=R115
Removed Member From Class: ClassName=Voltage_Indicator3 Member=R115
Removed Member From Class: ClassName=AIN12 Member=R118
Removed Member From Class: ClassName=Motor Member=R123
Removed Member From Class: ClassName=PWR Member=R123
Removed Member From Class: ClassName=ESP Member=R126
Removed Member From Class: ClassName=PWR Member=R127
Removed Member From Class: ClassName=Sep_Ind Member=R127
Removed Member From Class: ClassName=AIN21 Member=R130
Removed Member From Class: ClassName=AIN11 Member=RF4
Removed Member From Class: ClassName=AIN12 Member=RF8
Removed Member From Class: ClassName=AIN01 Member=RGND6
Removed Member From Class: ClassName=AIN22 Member=RGND7
Removed Member From Class: ClassName=AIN32 Member=RGND9
Removed Member From Class: ClassName=AIN21 Member=RGND12
Removed Member From Class: ClassName=AIN21 Member=RGND14
Removed Member From Class: ClassName=AIN02 Member=RGND15
Removed Member From Class: ClassName=UART Member=S4
Removed Member From Class: ClassName=Voltage_Indicator2 Member=T2
Removed Member From Class: ClassName=Bz Member=T6
Removed Member From Class: ClassName=Bz Member=T8
Removed Member From Class: ClassName=U_ADC1 Member=T8
Removed Member From Class: ClassName=Motor Member=T13
Removed Member From Class: ClassName=Sep Member=T13
Removed Member From Class: ClassName=U_ESP power Member=T13
Removed Member From Class: ClassName=ESP Member=T16
Removed Member From Class: ClassName=Voltage_Indicator3 Member=T16
Removed Member From Class: ClassName=PWR Member=T17
Removed Member From Class: ClassName=PWR Member=U5
Removed Member From Class: ClassName=U_Regulators Member=U5
Removed Member From Class: ClassName=U_Gyroscope Member=U6
Removed Member From Class: ClassName=ESP Member=U9
Removed Member From Class: ClassName=U_ADC1 Member=U9
Removed Member From Class: ClassName=U_Accelerometer Member=U10
Removed Member From Class: ClassName=U_Magnetometer Member=U10
Removed Member From Class: ClassName=U_Regulators Member=U11
Removed Member From Class: ClassName=U_Squib_Managment Member=U12
Change Component Designator: OldDesignator=C17 NewDesignator=C3
Change Component Designator: OldDesignator=C18 NewDesignator=C5
Change Component Designator: OldDesignator=C19 NewDesignator=C4
Change Component Designator: OldDesignator=C20 NewDesignator=C7
Change Component Designator: OldDesignator=C21 NewDesignator=C14
Change Component Designator: OldDesignator=C52 NewDesignator=C55
Change Component Designator: OldDesignator=C53 NewDesignator=C56
Change Component Designator: OldDesignator=C54 NewDesignator=C57
Change Component Designator: OldDesignator=CF1 NewDesignator=CF5
Change Component Designator: OldDesignator=CF2 NewDesignator=CF5
Change Component Designator: OldDesignator=CF3 NewDesignator=CF5
Change Component Designator: OldDesignator=CF4 NewDesignator=CF5
Change Component Designator: OldDesignator=CF6 NewDesignator=CF5
Change Component Designator: OldDesignator=CF7 NewDesignator=CF5
Change Component Designator: OldDesignator=CF8 NewDesignator=CF5
Change Component Designator: OldDesignator=D1 NewDesignator=D2
Change Component Designator: OldDesignator=D3 NewDesignator=D2
Change Component Designator: OldDesignator=D4 NewDesignator=D6
Change Component Designator: OldDesignator=D5 NewDesignator=D6
Change Component Designator: OldDesignator=D8 NewDesignator=D12
Change Component Designator: OldDesignator=D9 NewDesignator=D2
Change Component Designator: OldDesignator=D11 NewDesignator=D12
Change Component Designator: OldDesignator=Q4 NewDesignator=Q5
Change Component Designator: OldDesignator=Q6 NewDesignator=Q5
Change Component Designator: OldDesignator=Q7 NewDesignator=Q8
Change Component Designator: OldDesignator=Q9 NewDesignator=Q8
Change Component Designator: OldDesignator=R1 NewDesignator=R2
Change Component Designator: OldDesignator=R3 NewDesignator=R2
Change Component Designator: OldDesignator=R4 NewDesignator=R6
Change Component Designator: OldDesignator=R5 NewDesignator=R6
Change Component Designator: OldDesignator=R10 NewDesignator=R12
Change Component Designator: OldDesignator=R11 NewDesignator=R12
Change Component Designator: OldDesignator=R17 NewDesignator=R7
Change Component Designator: OldDesignator=R18 NewDesignator=R8
Change Component Designator: OldDesignator=R20 NewDesignator=R9
Change Component Designator: OldDesignator=R22 NewDesignator=R13
Change Component Designator: OldDesignator=R23 NewDesignator=R15
Change Component Designator: OldDesignator=R24 NewDesignator=R14
Change Component Designator: OldDesignator=R27 NewDesignator=R53
Change Component Designator: OldDesignator=R29 NewDesignator=R2
Change Component Designator: OldDesignator=R52 NewDesignator=R53
Change Component Designator: OldDesignator=R60 NewDesignator=R86
Change Component Designator: OldDesignator=R62 NewDesignator=R88
Change Component Designator: OldDesignator=R89 NewDesignator=R106
Change Component Designator: OldDesignator=R91 NewDesignator=R108
Change Component Designator: OldDesignator=R92 NewDesignator=R106
Change Component Designator: OldDesignator=R93 NewDesignator=R108
Change Component Designator: OldDesignator=R95 NewDesignator=R106
Change Component Designator: OldDesignator=R97 NewDesignator=R108
Change Component Designator: OldDesignator=R100 NewDesignator=R106
Change Component Designator: OldDesignator=R102 NewDesignator=R108
Change Component Designator: OldDesignator=R110 NewDesignator=R106
Change Component Designator: OldDesignator=R111 NewDesignator=R108
Change Component Designator: OldDesignator=R112 NewDesignator=R106
Change Component Designator: OldDesignator=R113 NewDesignator=R115
Change Component Designator: OldDesignator=R116 NewDesignator=R114
Change Component Designator: OldDesignator=R117 NewDesignator=R114
Change Component Designator: OldDesignator=R118 NewDesignator=R115
Change Component Designator: OldDesignator=R119 NewDesignator=R108
Change Component Designator: OldDesignator=R120 NewDesignator=R106
Change Component Designator: OldDesignator=R121 NewDesignator=R108
Change Component Designator: OldDesignator=R122 NewDesignator=R126
Change Component Designator: OldDesignator=R123 NewDesignator=R127
Change Component Designator: OldDesignator=R124 NewDesignator=R127
Change Component Designator: OldDesignator=R125 NewDesignator=R126
Change Component Designator: OldDesignator=R128 NewDesignator=R130
Change Component Designator: OldDesignator=R129 NewDesignator=R133
Change Component Designator: OldDesignator=R131 NewDesignator=R133
Change Component Designator: OldDesignator=R132 NewDesignator=R130
Change Component Designator: OldDesignator=R134 NewDesignator=R136
Change Component Designator: OldDesignator=R135 NewDesignator=R136
Change Component Designator: OldDesignator=RF1 NewDesignator=RF5
Change Component Designator: OldDesignator=RF2 NewDesignator=RF5
Change Component Designator: OldDesignator=RF3 NewDesignator=RF5
Change Component Designator: OldDesignator=RF4 NewDesignator=RF5
Change Component Designator: OldDesignator=RF6 NewDesignator=RF5
Change Component Designator: OldDesignator=RF7 NewDesignator=RF5
Change Component Designator: OldDesignator=RF8 NewDesignator=RF5
Change Component Designator: OldDesignator=RGND1 NewDesignator=RGND9
Change Component Designator: OldDesignator=RGND2 NewDesignator=RGND10
Change Component Designator: OldDesignator=RGND3 NewDesignator=RGND9
Change Component Designator: OldDesignator=RGND4 NewDesignator=RGND10
Change Component Designator: OldDesignator=RGND5 NewDesignator=RGND9
Change Component Designator: OldDesignator=RGND6 NewDesignator=RGND10
Change Component Designator: OldDesignator=RGND7 NewDesignator=RGND9
Change Component Designator: OldDesignator=RGND8 NewDesignator=RGND10
Change Component Designator: OldDesignator=RGND11 NewDesignator=RGND9
Change Component Designator: OldDesignator=RGND12 NewDesignator=RGND10
Change Component Designator: OldDesignator=RGND13 NewDesignator=RGND9
Change Component Designator: OldDesignator=RGND14 NewDesignator=RGND10
Change Component Designator: OldDesignator=RGND15 NewDesignator=RGND9
Change Component Designator: OldDesignator=RGND16 NewDesignator=RGND10
Change Component Designator: OldDesignator=SQB1 NewDesignator=SQB3
Change Component Designator: OldDesignator=SQB2 NewDesignator=SQB3
Change Component Designator: OldDesignator=T1 NewDesignator=T3
Change Component Designator: OldDesignator=T2 NewDesignator=T3
Change Component Designator: OldDesignator=T6 NewDesignator=T4
Change Component Designator: OldDesignator=T7 NewDesignator=T5
Change Component Designator: OldDesignator=T16 NewDesignator=T21
Change Component Designator: OldDesignator=T17 NewDesignator=T20
Change Component Designator: OldDesignator=T18 NewDesignator=T21
Change Component Designator: OldDesignator=T19 NewDesignator=T20
Change Component Designator: OldDesignator=U7 NewDesignator=U3
Change Component Designator: OldDesignator=UART2 NewDesignator=UART1
Added Pin To Net: NetName=NetR74_2 Pin=R74-2
Added Pin To Net: NetName=NetR74_2 Pin=R107-1
Change Net Name : Old Net Name=NetC3_U_ADC1_1 New Net Name=NetC55_1
Change Net Name : Old Net Name=NetC3_U_ADC1_2 New Net Name=NetC55_2
Change Net Name : Old Net Name=NetC3_U_ADC2_1 New Net Name=NetC55_1
Change Net Name : Old Net Name=NetC3_U_ADC2_2 New Net Name=NetC55_2
Change Net Name : Old Net Name=NetC4_U_ADC1_1 New Net Name=NetC7_1
Change Net Name : Old Net Name=NetC4_U_ADC1_2 New Net Name=NetC3_2
Change Net Name : Old Net Name=NetC4_U_ADC2_1 New Net Name=NetC7_1
Change Net Name : Old Net Name=NetC4_U_ADC2_2 New Net Name=NetC3_2
Change Net Name : Old Net Name=NetC7_U_ADC1_1 New Net Name=NetC57_1
Change Net Name : Old Net Name=NetC7_U_ADC1_2 New Net Name=NetC56_2
Change Net Name : Old Net Name=NetC7_U_ADC2_1 New Net Name=NetC57_1
Change Net Name : Old Net Name=NetC7_U_ADC2_2 New Net Name=NetC56_2
Change Net Name : Old Net Name=NetC13_1 New Net Name=NetC9_1
Change Net Name : Old Net Name=NetC19_2 New Net Name=NetC30_2
Change Net Name : Old Net Name=NetC24_2 New Net Name=NetC40_2
Change Net Name : Old Net Name=NetC29_1 New Net Name=NetC24_1
Change Net Name : Old Net Name=NetC34_1 New Net Name=NetC42_2
Change Net Name : Old Net Name=NetC35_1 New Net Name=NetC44_2
Change Net Name : Old Net Name=NetC38_2 New Net Name=NetC23_2
Change Net Name : Old Net Name=NetC40_2 New Net Name=NetC33_2
Change Net Name : Old Net Name=NetC42_2 New Net Name=NetC37_2
Change Net Name : Old Net Name=NetC43_2 New Net Name=NetC38_2
Change Net Name : Old Net Name=NetC44_2 New Net Name=NetC39_2
Change Net Name : Old Net Name=NetC45_2 New Net Name=NetC31_2
Change Net Name : Old Net Name=NetC46_2 New Net Name=NetC35_2
Change Net Name : Old Net Name=NetC47_2 New Net Name=NetC36_2
Change Net Name : Old Net Name=NetC48_2 New Net Name=NetC32_2
Change Net Name : Old Net Name=NetC49_2 New Net Name=NetC34_2
Change Net Name : Old Net Name=NetD1_ACT_IND_1 New Net Name=NetD2_1
Change Net Name : Old Net Name=NetD1_ACT_IND_2 New Net Name=NetD2_2
Change Net Name : Old Net Name=NetD1_Main_IND_1 New Net Name=NetD2_1
Change Net Name : Old Net Name=NetD1_Main_IND_2 New Net Name=NetD2_2
Change Net Name : Old Net Name=NetD1_Motor_IND_1 New Net Name=NetD2_1
Change Net Name : Old Net Name=NetD1_Motor_IND_2 New Net Name=NetD2_2
Change Net Name : Old Net Name=NetD1_Sep_IND_1 New Net Name=NetD2_1
Change Net Name : Old Net Name=NetD1_Sep_IND_2 New Net Name=NetD2_2
Change Net Name : Old Net Name=NetD2_2 New Net Name=NetD14_2
Change Net Name : Old Net Name=NetD3_ACT_Ind_1 New Net Name=NetD12_1
Change Net Name : Old Net Name=NetD3_ACT_Ind_2 New Net Name=NetD12_2
Change Net Name : Old Net Name=NetD3_ERR_Ind1_2 New Net Name=NetD12_2
Change Net Name : Old Net Name=NetD3_ERR_Ind2_1 New Net Name=NetD12_1
Change Net Name : Old Net Name=NetD3_ERR_Ind2_2 New Net Name=NetD12_2
Change Net Name : Old Net Name=NetD4_2 New Net Name=NetD10_2
Change Net Name : Old Net Name=NetD7_Voltage_Indicator1_1 New Net Name=NetD6_1
Change Net Name : Old Net Name=NetD7_Voltage_Indicator1_2 New Net Name=NetD6_2
Change Net Name : Old Net Name=NetD7_Voltage_Indicator2_1 New Net Name=NetD6_1
Change Net Name : Old Net Name=NetD7_Voltage_Indicator2_2 New Net Name=NetD6_2
Change Net Name : Old Net Name=NetD7_Voltage_Indicator3_1 New Net Name=NetD6_1
Change Net Name : Old Net Name=NetD7_Voltage_Indicator3_2 New Net Name=NetD6_2
Change Net Name : Old Net Name=NetD12_2 New Net Name=NetD7_2
Change Net Name : Old Net Name=NetQ1_Main_1 New Net Name=NetQ5_1
Change Net Name : Old Net Name=NetQ1_Main_3 New Net Name=NetQ5_3
Change Net Name : Old Net Name=NetQ1_Motor_1 New Net Name=NetQ5_1
Change Net Name : Old Net Name=NetQ1_Motor_3 New Net Name=NetQ5_3
Change Net Name : Old Net Name=NetQ1_Sep_1 New Net Name=NetQ5_1
Change Net Name : Old Net Name=NetQ1_Sep_3 New Net Name=NetQ5_3
Change Net Name : Old Net Name=NetQ2_Main_1 New Net Name=NetQ8_1
Change Net Name : Old Net Name=NetQ2_Main_3 New Net Name=NetQ8_3
Change Net Name : Old Net Name=NetQ2_Motor_1 New Net Name=NetQ8_1
Change Net Name : Old Net Name=NetQ2_Motor_3 New Net Name=NetQ8_3
Change Net Name : Old Net Name=NetQ2_Sep_1 New Net Name=NetQ8_1
Change Net Name : Old Net Name=NetQ2_Sep_3 New Net Name=NetQ8_3
Change Net Name : Old Net Name=NetQ6_1 New Net Name=NetQ2_1
Change Net Name : Old Net Name=NetR1_U_ADC1_2 New Net Name=NetR15_2
Change Net Name : Old Net Name=NetR1_U_ADC2_2 New Net Name=NetR15_2
Change Net Name : Old Net Name=NetR2_U_ADC1_1 New Net Name=NetR14_1
Change Net Name : Old Net Name=NetR2_U_ADC1_2 New Net Name=NetR14_2
Change Net Name : Old Net Name=NetR2_U_ADC2_1 New Net Name=NetR14_1
Change Net Name : Old Net Name=NetR2_U_ADC2_2 New Net Name=NetR14_2
Change Net Name : Old Net Name=NetR3_U_ADC1_2 New Net Name=NetR7_2
Change Net Name : Old Net Name=NetR3_U_ADC2_2 New Net Name=NetR7_2
Change Net Name : Old Net Name=NetR4_U_ADC1_2 New Net Name=NetR8_2
Change Net Name : Old Net Name=NetR4_U_ADC2_2 New Net Name=NetR8_2
Change Net Name : Old Net Name=NetR7_1 New Net Name=NetR28_1
Change Net Name : Old Net Name=NetR9_1 New Net Name=NetR21_1
Change Net Name : Old Net Name=NetR9_2 New Net Name=NetR21_2
Change Net Name : Old Net Name=NetR10_1 New Net Name=NetR90_1
Change Net Name : Old Net Name=NetR10_2 New Net Name=NetR67_1
Change Net Name : Old Net Name=NetR11_1 New Net Name=NetR16_1
Change Net Name : Old Net Name=NetR11_2 New Net Name=NetR16_2
Change Net Name : Old Net Name=NetR12_1 New Net Name=NetR25_1
Change Net Name : Old Net Name=NetR12_2 New Net Name=NetR25_2
Change Net Name : Old Net Name=NetR13_1 New Net Name=NetR19_1
Change Net Name : Old Net Name=NetR13_2 New Net Name=NetR19_2
Change Net Name : Old Net Name=NetR14_1 New Net Name=NetR96_1
Change Net Name : Old Net Name=NetR15_1 New Net Name=NetR98_1
Change Net Name : Old Net Name=NetR16_1 New Net Name=NetR99_1
Change Net Name : Old Net Name=NetR17_1 New Net Name=NetR104_1
Change Net Name : Old Net Name=NetR18_2 New Net Name=NetR107_2
Change Net Name : Old Net Name=NetR22_Main_1 New Net Name=NetR126_1
Change Net Name : Old Net Name=NetR22_Motor_1 New Net Name=NetR126_1
Change Net Name : Old Net Name=NetR22_Sep_1 New Net Name=NetR126_1
Change Net Name : Old Net Name=NetR25_Main_1 New Net Name=NetR114_1
Change Net Name : Old Net Name=NetR25_Main_2 New Net Name=NetR114_2
Change Net Name : Old Net Name=NetR25_Motor_1 New Net Name=NetR114_1
Change Net Name : Old Net Name=NetR25_Motor_2 New Net Name=NetR114_2
Change Net Name : Old Net Name=NetR25_Sep_1 New Net Name=NetR114_1
Change Net Name : Old Net Name=NetR25_Sep_2 New Net Name=NetR114_2
Change Net Name : Old Net Name=NetR26_Main_1 New Net Name=NetR127_1
Change Net Name : Old Net Name=NetR26_Motor_1 New Net Name=NetR127_1
Change Net Name : Old Net Name=NetR26_Sep_1 New Net Name=NetR127_1
Change Net Name : Old Net Name=NetR27_Main_1 New Net Name=NetR115_1
Change Net Name : Old Net Name=NetR27_Main_2 New Net Name=NetR115_2
Change Net Name : Old Net Name=NetR27_Motor_1 New Net Name=NetR115_1
Change Net Name : Old Net Name=NetR27_Motor_2 New Net Name=NetR115_2
Change Net Name : Old Net Name=NetR27_Sep_1 New Net Name=NetR115_1
Change Net Name : Old Net Name=NetR27_Sep_2 New Net Name=NetR115_2
Change Net Name : Old Net Name=NetR28_1 New Net Name=NetR94_1
Change Net Name : Old Net Name=NetR28_2 New Net Name=NetR94_2
Change Net Name : Old Net Name=NetR29_1 New Net Name=NetR72_1
Change Net Name : Old Net Name=NetR29_2 New Net Name=NetR72_2
Change Net Name : Old Net Name=NetR31_2 New Net Name=NetR68_2
Change Net Name : Old Net Name=NetR33_2 New Net Name=NetR84_2
Change Net Name : Old Net Name=NetR35_2 New Net Name=NetR64_2
Change Net Name : Old Net Name=NetR36_2 New Net Name=NetR65_2
Change Net Name : Old Net Name=NetR37_2 New Net Name=NetR63_2
Change Net Name : Old Net Name=NetR38_1 New Net Name=NetR85_1
Change Net Name : Old Net Name=NetR38_2 New Net Name=NetR85_2
Change Net Name : Old Net Name=NetR39_2 New Net Name=NetR67_2
Change Net Name : Old Net Name=NetR41_2 New Net Name=NetR83_2
Change Net Name : Old Net Name=NetR42_2 New Net Name=NetR82_2
Change Net Name : Old Net Name=NetR43_1 New Net Name=NetR73_1
Change Net Name : Old Net Name=NetR46_1 New Net Name=NetR74_1
Change Net Name : Old Net Name=NetR57_1 New Net Name=NetR31_1
Change Net Name : Old Net Name=NetR61_AIN01_2 New Net Name=NetR106_2
Change Net Name : Old Net Name=NetR61_AIN02_2 New Net Name=NetR106_2
Change Net Name : Old Net Name=NetR61_AIN11_2 New Net Name=NetR106_2
Change Net Name : Old Net Name=NetR61_AIN12_2 New Net Name=NetR106_2
Change Net Name : Old Net Name=NetR61_AIN21_2 New Net Name=NetR106_2
Change Net Name : Old Net Name=NetR61_AIN22_2 New Net Name=NetR106_2
Change Net Name : Old Net Name=NetR61_AIN31_2 New Net Name=NetR106_2
Change Net Name : Old Net Name=NetR61_AIN32_2 New Net Name=NetR106_2
Change Net Name : Old Net Name=NetR64_Voltage_Indicator1_2 New Net Name=NetR12_2
Change Net Name : Old Net Name=NetR64_Voltage_Indicator2_2 New Net Name=NetR12_2
Change Net Name : Old Net Name=NetR64_Voltage_Indicator3_2 New Net Name=NetR12_2
Change Net Name : Old Net Name=NetR71_1 New Net Name=NetR87_1
Change Net Name : Old Net Name=NetR71_2 New Net Name=NetR87_2
Change Net Name : Old Net Name=NetR72_1 New Net Name=NetR70_1
Change Net Name : Old Net Name=NetR72_2 New Net Name=NetR69_2
Change Net Name : Old Net Name=NetR76_LVLESP_1 New Net Name=NetR86_1
Change Net Name : Old Net Name=NetR76_LVLESP_2 New Net Name=NetR86_2
Change Net Name : Old Net Name=NetR76_LVLPI/ESP_1 New Net Name=NetR86_1
Change Net Name : Old Net Name=NetR76_LVLPI/ESP_2 New Net Name=NetR86_2
Change Net Name : Old Net Name=NetR77_LVLESP_1 New Net Name=NetR88_1
Change Net Name : Old Net Name=NetR77_LVLESP_2 New Net Name=NetR88_2
Change Net Name : Old Net Name=NetR77_LVLPI/ESP_1 New Net Name=NetR88_1
Change Net Name : Old Net Name=NetR77_LVLPI/ESP_2 New Net Name=NetR88_2
Change Net Name : Old Net Name=NetR79_1 New Net Name=NetR76_1
Change Net Name : Old Net Name=NetR81_1 New Net Name=NetR66_1
Change Net Name : Old Net Name=NetR81_2 New Net Name=NetR66_2
Change Net Name : Old Net Name=NetR84_1 New Net Name=NetR80_1
Change Net Name : Old Net Name=NetR85_1 New Net Name=NetR71_1
Change Net Name : Old Net Name=NetR85_2 New Net Name=NetR71_2
Change Net Name : Old Net Name=NetR88_1 New Net Name=NetR58_1
Change Net Name : Old Net Name=NetR89_2 New Net Name=NetR59_2
Change Net Name : Old Net Name=NetR90_2 New Net Name=NetR61_2
Change Net Name : Old Net Name=NetR91_1 New Net Name=NetR75_1
Change Net Name : Old Net Name=NetR92_1 New Net Name=NetR81_1
Change Net Name : Old Net Name=NetR92_2 New Net Name=NetR81_2
Change Net Name : Old Net Name=NetS2_3 New Net Name=NetS3_3
Change Class Name : Old Net Name=AIN32 New Net Name=AIN31
Added Class: Name=AIN32
Added Member To Class: ClassName=U_Magnetometer Member=Component C1 (C14) Cap
Added Member To Class: ClassName=U_ADC1 Member=Component C3 (C7) Cap
Added Member To Class: ClassName=U_ADC2 Member=Component C3 (C7) Cap
Added Member To Class: ClassName=U_ADC1 Member=Component C4 (C5) Cap
Added Member To Class: ClassName=U_ADC2 Member=Component C4 (C5) Cap
Added Member To Class: ClassName=U_ADC1 Member=Component C5 (C4) Cap
Added Member To Class: ClassName=U_ADC2 Member=Component C5 (C4) Cap
Added Member To Class: ClassName=PWR Member=Component C6 (C29) Cap
Added Member To Class: ClassName=U_ADC1 Member=Component C7 (C3) Cap
Added Member To Class: ClassName=U_ADC2 Member=Component C7 (C3) Cap
Added Member To Class: ClassName=U_Accelerometer Member=Component C8 (C2) Cap
Added Member To Class: ClassName=U_Gyroscope Member=Component C9 (C10) Cap
Added Member To Class: ClassName=U_Gyroscope Member=Component C10 (C12) Cap
Added Member To Class: ClassName=U_Gyroscope Member=Component C11 Cap
Added Member To Class: ClassName=U_Barometer Member=Component C12 (C8) Cap
Added Member To Class: ClassName=U_Gyroscope Member=Component C13 Cap
Added Member To Class: ClassName=U_ADC2 Member=Component C14 (C6) Cap
Added Member To Class: ClassName=U_Accelerometer Member=Component C16 (C1) Cap
Added Member To Class: ClassName=U_Regulators Member=Component C22 (C44) Cap
Added Member To Class: ClassName=U_Squib_Managment Member=Component C23 (C36) Cap
Added Member To Class: ClassName=U_Regulators Member=Component C24 (C45) Cap
Added Member To Class: ClassName=U_Regulators Member=Component C25 (C46) Cap
Added Member To Class: ClassName=U_Regulators Member=Component C26 (C48) Cap
Added Member To Class: ClassName=PWR Member=Component C28 (C34) Cap
